image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/356/105458/85445__AST_EX_20250726_111456.jpeg,True,105458,356,Stairs,"wood stairs 5m long, 1m wide, hand rail; wood staircase",85445,AST_EX_20250726_111456.jpeg,,,,,,1 railing,,Timber/Wood,22.0,,Elevated,,False,,,,many (>20)
data/citywide/images/356/105458/85450__AST_EX_20250726_111541.jpeg,True,105458,356,Stairs,"wood stairs 5m long, 1m wide, hand rail; wood staircase",85450,AST_EX_20250726_111541.jpeg,,,,,,1 railing,,Timber/Wood,22.0,,Elevated,,False,,,,many (>20)
data/citywide/images/356/105616/51601__AST_IM_20220705_112509.jpeg,True,105616,356,Stairs,96 timber earth filled steps. Condition 50 rotting; boxsteps,51601,AST_IM_20220705_112509.jpeg,,,,,,No railings,,Box Step,96.0,,At-Grade,,False,,,,many (>20)
data/citywide/images/356/105616/77908__AST_EX_20241126_130644.jpeg,True,105616,356,Stairs,96 timber earth filled steps. Condition 50 rotting; boxsteps,77908,AST_EX_20241126_130644.jpeg,,,,,,No railings,,Box Step,96.0,,At-Grade,,False,,,,many (>20)
data/citywide/images/356/105840/51858__AST_IM_20220705_111332.jpeg,True,105840,356,Stairs,; wood staircase,51858,AST_IM_20220705_111332.jpeg,,,,,,1 railing,,Timber/Wood,6.0,,Elevated,,False,,,,few (<10)
data/citywide/images/356/105840/51859__AST_IM_20220705_111339.jpeg,True,105840,356,Stairs,; wood staircase,51859,AST_IM_20220705_111339.jpeg,,,,,,1 railing,,Timber/Wood,6.0,,Elevated,,False,,,,few (<10)
data/citywide/images/356/105840/51869__AST_IM_20220705_111346.jpeg,True,105840,356,Stairs,; wood staircase,51869,AST_IM_20220705_111346.jpeg,,,,,,1 railing,,Timber/Wood,6.0,,Elevated,,False,,,,few (<10)
data/citywide/images/356/105840/51873__AST_IM_20220705_111324.jpeg,True,105840,356,Stairs,; wood staircase,51873,AST_IM_20220705_111324.jpeg,,,,,,1 railing,,Timber/Wood,6.0,,Elevated,,False,,,,few (<10)
data/citywide/images/356/121499/71875__AST_IM_20240801_153342.jpeg,True,121499,356,Stairs,Cedar 9 risers; wood staircase,71875,AST_IM_20240801_153342.jpeg,,,,2.0,,2 railings,,Timber/Wood,9.0,,Elevated,,False,,,high (>1.2m),few (<10)
data/citywide/images/356/121499/84492__AST_EX_20250707_102932.jpeg,True,121499,356,Stairs,Cedar 9 risers; wood staircase,84492,AST_EX_20250707_102932.jpeg,,,,2.0,,2 railings,,Timber/Wood,9.0,,Elevated,,False,,,high (>1.2m),few (<10)
data/citywide/images/356/126700/85338__AST_IM_20250723_132622.jpeg,True,126700,356,Stairs,Rotten and eroded,85338,AST_IM_20250723_132622.jpeg,,,,2.0,,,,,6.0,,,,False,,,high (>1.2m),few (<10)
data/citywide/images/356/126777/85614__AST_IM_20250730_123236.jpeg,True,126777,356,Stairs,; wood staircase,85614,AST_IM_20250730_123236.jpeg,,,,0.5,,1 railing,,Timber/Wood,12.0,,Elevated,,False,,,medium (0.5-1.2m),medium (10-20)
data/citywide/images/356/126796/85651__AST_IM_20250730_115411.jpeg,True,126796,356,Stairs,"1 railing , 4.5m to first landing, 3.57m to second landing base; wood staircase",85651,AST_IM_20250730_115411.jpeg,,,,,,1 railing,,Timber/Wood,19.0,,Elevated,,False,,,,medium (10-20)
data/citywide/images/356/126796/85652__AST_IM_20250730_115313.jpeg,True,126796,356,Stairs,"1 railing , 4.5m to first landing, 3.57m to second landing base; wood staircase",85652,AST_IM_20250730_115313.jpeg,,,,,,1 railing,,Timber/Wood,19.0,,Elevated,,False,,,,medium (10-20)
data/citywide/images/356/126796/85665__AST_IM_20250730_115321.jpeg,True,126796,356,Stairs,"1 railing , 4.5m to first landing, 3.57m to second landing base; wood staircase",85665,AST_IM_20250730_115321.jpeg,,,,,,1 railing,,Timber/Wood,19.0,,Elevated,,False,,,,medium (10-20)
data/citywide/images/356/126797/85641__AST_IM_20250730_120011.jpeg,True,126797,356,Stairs,"Wood stairs, 3 landings. 4.23m base to landing step. 4.68 landing to top; wood staircase",85641,AST_IM_20250730_120011.jpeg,,,,,,1 railing,,Timber/Wood,19.0,,Elevated,,False,,,,medium (10-20)
data/citywide/images/356/126797/85642__AST_IM_20250730_115952.jpeg,True,126797,356,Stairs,"Wood stairs, 3 landings. 4.23m base to landing step. 4.68 landing to top; wood staircase",85642,AST_IM_20250730_115952.jpeg,,,,,,1 railing,,Timber/Wood,19.0,,Elevated,,False,,,,medium (10-20)
data/citywide/images/356/126797/85669__AST_IM_20250730_115945.jpeg,True,126797,356,Stairs,"Wood stairs, 3 landings. 4.23m base to landing step. 4.68 landing to top; wood staircase",85669,AST_IM_20250730_115945.jpeg,,,,,,1 railing,,Timber/Wood,19.0,,Elevated,,False,,,,medium (10-20)
data/citywide/images/356/127081/86531__AST_IM_20250814_103324.jpeg,True,127081,356,Stairs,; boxsteps,86531,AST_IM_20250814_103324.jpeg,,,,,,No railings,,Box Step,15.0,,At-Grade,,False,,,,medium (10-20)
data/citywide/images/356/127144/87015__AST_IM_20250819_122659.jpeg,True,127144,356,Stairs,"Box steps, earth filled 36 steps",87015,AST_IM_20250819_122659.jpeg,,,,,,No railings,,Earth-Filled,36.0,,,,False,,,,many (>20)
data/citywide/images/356/127144/87016__AST_IM_20250819_122723.jpeg,True,127144,356,Stairs,"Box steps, earth filled 36 steps",87016,AST_IM_20250819_122723.jpeg,,,,,,No railings,,Earth-Filled,36.0,,,,False,,,,many (>20)
data/citywide/images/356/127152/87007__AST_IM_20250819_132530.jpeg,True,127152,356,Stairs,,87007,AST_IM_20250819_132530.jpeg,,,,,,1 railing,,Earth-Filled,10.0,,At-Grade,,False,,,,medium (10-20)
data/citywide/images/356/127157/87052__AST_IM_20250818_155900.jpeg,True,127157,356,Stairs,Stairs near campground; wood staircase,87052,AST_IM_20250818_155900.jpeg,,,,,,1 railing,,Timber/Wood,9.0,,Elevated,,False,,,,few (<10)
