image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/337/52245/40583__AST_EX_20220510_112627.jpeg,True,52245,337,Boardwalk < 1.2m High,Boardwalk on Path from Beach to Campground,40583,AST_EX_20220510_112627.jpeg,,,Timber,,No,No railings,15.0,Timber/Wood,,Timber,,2.0,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/52128/59833__AST_EX_20220810_113217.jpeg,True,52128,337,Boardwalk < 1.2m High,"Flores Island Hiking Trail; Additional notes: 2430mm span, 250mm width x 900mm high, constructed by 4 x 4 wooden stringers w/ 2x 6 decking;",59833,AST_EX_20220810_113217.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/337/53554/85193__AST_EX_20250719_114851.jpeg,True,53554,337,Boardwalk < 1.2m High,"made of red cedar; 29 ft. long x 3 ft. wide; using 6""x6"" stringers and posts; and 6"" wide x 3"" thick x 3 ft. long planks.;",85193,AST_EX_20250719_114851.jpeg,,,,,No,No railings,5.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/53993/61546__AST_EX_20220827_135801.jpeg,True,53993,337,Boardwalk < 1.2m High,Toad Alley north of day use;,61546,AST_EX_20220827_135801.jpeg,,,Timber,,Yes,No railings,42.0,Timber/Wood,,Timber,,1.4,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/53993/84289__Inland_boardwalk_2.png,True,53993,337,Boardwalk < 1.2m High,Toad Alley north of day use;,84289,Inland boardwalk 2.png,,,Timber,,Yes,No railings,42.0,Timber/Wood,,Timber,,1.4,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/53993/84288__Inland_boardwalk_1.png,True,53993,337,Boardwalk < 1.2m High,Toad Alley north of day use;,84288,Inland boardwalk 1.png,,,Timber,,Yes,No railings,42.0,Timber/Wood,,Timber,,1.4,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/55466/45641__AST_EX_20220609_155542.jpeg,True,55466,337,Boardwalk < 1.2m High,Kokanee Cr. Visitor Centre Sit; Item description: SPAWING CHANNEL BOARDWALK; Specifications: APPROX 5 FT. WIDE C/W HAND RAILINGS. WOOD DECK 2 X 6 SUPPORTED BY POSTS ON CONCRETE FOOTINGS. ; Comments: SEE M.P.,45641,AST_EX_20220609_155542.jpeg,,,Timber,,Yes,,334.0,Timber/Wood,,Steel,,3.0,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/55466/45668__AST_EX_20220609_155504.jpeg,True,55466,337,Boardwalk < 1.2m High,Kokanee Cr. Visitor Centre Sit; Item description: SPAWING CHANNEL BOARDWALK; Specifications: APPROX 5 FT. WIDE C/W HAND RAILINGS. WOOD DECK 2 X 6 SUPPORTED BY POSTS ON CONCRETE FOOTINGS. ; Comments: SEE M.P.,45668,AST_EX_20220609_155504.jpeg,,,Timber,,Yes,,334.0,Timber/Wood,,Steel,,3.0,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/55643/56124__AST_EX_20220725_113846.jpeg,True,55643,337,Boardwalk < 1.2m High,Woodbury Glacier; Item description: BOARDWALK TO WATER AND OUTHOUSE; Comments: POOR-PUBLIC SAFETY HAZARD,56124,AST_EX_20220725_113846.jpeg,,,Timber,,No,No railings,100.0,Timber/Wood,,Timber,,0.5,True,long (>100m),narrow (<0.9m),,
data/citywide/images/337/55645/56120__AST_EX_20220725_113102.jpeg,True,55645,337,Boardwalk < 1.2m High,Woodbury Creek Trail; Item description: TO WOODBURY CABIN AREA; Specifications: LOG TYPE BRIDGES #3 2 @ 8M EA. #4 3 @ 4M EA. #5 #1 -#2 ; Comments: FAIR TO POOR,56120,AST_EX_20220725_113102.jpeg,,,Timber,,No,No railings,28.0,Timber/Wood,,Timber,,0.5,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/58173/4930__AST_EX_20210710_161648.jpeg,True,58173,337,Boardwalk < 1.2m High,Boardwalk with railing at portal trail entrance.,4930,AST_EX_20210710_161648.jpeg,,,Timber,,No,,1800.0,Timber/Wood,,Timber,,1.5,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/61005/62857__AST_EX_20220901_120401.jpeg,True,61005,337,Boardwalk < 1.2m High,Princess Louisa Day Use; Additional notes: replaced in 2007; Specifications: 125M BOARDWALK ;,62857,AST_EX_20220901_120401.jpeg,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/59061/25769__AST_EX_20211005_123844.jpeg,True,59061,337,Boardwalk < 1.2m High,LOCATED BEHIND MALLRD LAKE;  1 M WIDE 39 M LONG. WOOD STRINGERS AND DECKING (CEDAR) ON CONCRETE PADS; CONSTRUCTED BY IWA FRBC FUNDED,25769,AST_EX_20211005_123844.jpeg,,,Timber,,No,No railings,80.0,Timber/Wood,,Timber,,3.0,True,medium (20-100m),wide (>1.5m),,
data/citywide/images/337/61114/62963__AST_EX_20220911_115844.jpeg,True,61114,337,Boardwalk < 1.2m High,Hamil Creek Trail; Item description: +/5 TRAILHEAD AND FIRST CROSSING; Specifications: LOG DUNNAGE LOG DECKING LOG KICK BOARD ;,62963,AST_EX_20220911_115844.jpeg,,,Timber,,No,No railings,25.0,Timber/Wood,,Timber,,0.7,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/61005/62860__AST_EX_20220901_120258.jpeg,True,61005,337,Boardwalk < 1.2m High,Princess Louisa Day Use; Additional notes: replaced in 2007; Specifications: 125M BOARDWALK ;,62860,AST_EX_20220901_120258.jpeg,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/61005/62868__AST_EX_20220901_120353.jpeg,True,61005,337,Boardwalk < 1.2m High,Princess Louisa Day Use; Additional notes: replaced in 2007; Specifications: 125M BOARDWALK ;,62868,AST_EX_20220901_120353.jpeg,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/61114/62969__AST_EX_20220911_115854.jpeg,True,61114,337,Boardwalk < 1.2m High,Hamil Creek Trail; Item description: +/5 TRAILHEAD AND FIRST CROSSING; Specifications: LOG DUNNAGE LOG DECKING LOG KICK BOARD ;,62969,AST_EX_20220911_115854.jpeg,,,Timber,,No,No railings,25.0,Timber/Wood,,Timber,,0.7,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/61735/65772__AST_EX_20230810_114109.jpeg,True,61735,337,Boardwalk < 1.2m High,Lower Flume trail boardwalk,65772,AST_EX_20230810_114109.jpeg,Timber,Beam,Timber,,No,No railings,7.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/61736/65771__AST_EX_20230810_114313.jpeg,True,61736,337,Boardwalk < 1.2m High,Lower Flume Trail boardwalk,65771,AST_EX_20230810_114313.jpeg,Timber,Beam,Timber,,No,No railings,10.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/61737/65770__AST_EX_20230810_115108.jpeg,True,61737,337,Boardwalk < 1.2m High,Lower Flume trail boardwalk,65770,AST_EX_20230810_115108.jpeg,Timber,Beam,,,No,No railings,7.0,,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/61742/65776__AST_EX_20230810_105132.jpeg,True,61742,337,Boardwalk < 1.2m High,Lower Flume trail boardwalk,65776,AST_EX_20230810_105132.jpeg,Timber,Beam,Timber,,No,No railings,5.0,,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/61734/65775__AST_EX_20230810_113753.jpeg,True,61734,337,Boardwalk < 1.2m High,Lower Flume trail boardwalk,65775,AST_EX_20230810_113753.jpeg,Timber,Beam,Timber,,No,No railings,3.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/61742/65777__AST_EX_20230810_104803.jpeg,True,61742,337,Boardwalk < 1.2m High,Lower Flume trail boardwalk,65777,AST_EX_20230810_104803.jpeg,Timber,Beam,Timber,,No,No railings,5.0,,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/62067/17561__AST_EX_20210822_115132.jpeg,True,62067,337,Boardwalk < 1.2m High,Sandwell Day Use; Item description: BOARDWALK ; Specifications: 10M OF BOARDWALK 1M WIDE SET ON CONCRETE PADS TOPROTECT MIDDEN SITE ;,17561,AST_EX_20210822_115132.jpeg,,,Timber,,No,No railings,28.0,Timber/Wood,,Timber,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/61732/65774__AST_EX_20230810_113706.jpeg,True,61732,337,Boardwalk < 1.2m High,Lower Flume boardwalk,65774,AST_EX_20230810_113706.jpeg,Timber,Beam,Timber,,No,No railings,5.0,,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/62067/17562__AST_EX_20210822_115054.jpeg,True,62067,337,Boardwalk < 1.2m High,Sandwell Day Use; Item description: BOARDWALK ; Specifications: 10M OF BOARDWALK 1M WIDE SET ON CONCRETE PADS TOPROTECT MIDDEN SITE ;,17562,AST_EX_20210822_115054.jpeg,,,Timber,,No,No railings,28.0,Timber/Wood,,Timber,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/64220/60978__AST_EX_20220823_113044.jpeg,True,64220,337,Boardwalk < 1.2m High,"16'6"" LONG 10U 0333249 5508368;",60978,AST_EX_20220823_113044.jpeg,,,Timber,,No,No railings,9.0,Timber/Wood,,Timber,,2.0,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/64207/60977__AST_EX_20220823_105719.jpeg,True,64207,337,Boardwalk < 1.2m High,"23'8"" LONG 10U 0333454 5509243;",60977,AST_EX_20220823_105719.jpeg,,,Timber,,No,No railings,25.0,Timber/Wood,,Timber,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/64272/60968__AST_EX_20220823_105926.jpeg,True,64272,337,Boardwalk < 1.2m High,8' LONG 10U 0333430 5509272;,60968,AST_EX_20220823_105926.jpeg,,,Timber,,No,No railings,7.0,Timber/Wood,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/64887/10094__AST_EX_20210727_153925.jpeg,True,64887,337,Boardwalk < 1.2m High,Swan Lake Portage Trail; Item description: BOARDWALK ON PORTAGE TRAIL; Comments: Steel Lathe added to boardwalk for traction in 2017/2018. Value added to estimated replacement value.,10094,AST_EX_20210727_153925.jpeg,,,Timber,,No,No railings,110.0,Timber/Wood,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/64887/10095__AST_EX_20210727_153914.jpeg,True,64887,337,Boardwalk < 1.2m High,Swan Lake Portage Trail; Item description: BOARDWALK ON PORTAGE TRAIL; Comments: Steel Lathe added to boardwalk for traction in 2017/2018. Value added to estimated replacement value.,10095,AST_EX_20210727_153914.jpeg,,,Timber,,No,No railings,110.0,Timber/Wood,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/64887/43281__AST_EX_20220525_163009.jpeg,True,64887,337,Boardwalk < 1.2m High,Swan Lake Portage Trail; Item description: BOARDWALK ON PORTAGE TRAIL; Comments: Steel Lathe added to boardwalk for traction in 2017/2018. Value added to estimated replacement value.,43281,AST_EX_20220525_163009.jpeg,,,Timber,,No,No railings,110.0,Timber/Wood,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/64887/43290__AST_EX_20220525_162916.jpeg,True,64887,337,Boardwalk < 1.2m High,Swan Lake Portage Trail; Item description: BOARDWALK ON PORTAGE TRAIL; Comments: Steel Lathe added to boardwalk for traction in 2017/2018. Value added to estimated replacement value.,43290,AST_EX_20220525_162916.jpeg,,,Timber,,No,No railings,110.0,Timber/Wood,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/65422/62906__AST_EX_20220907_124503.jpeg,True,65422,337,Boardwalk < 1.2m High,2 boardwalk/bridges. Cedar plank deck. Crosses Lussier at Sayles Meadow.,62906,AST_EX_20220907_124503.jpeg,,,Timber,,No,No railings,15.0,Timber/Wood,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/65422/62911__AST_EX_20220907_124428.jpeg,True,65422,337,Boardwalk < 1.2m High,2 boardwalk/bridges. Cedar plank deck. Crosses Lussier at Sayles Meadow.,62911,AST_EX_20220907_124428.jpeg,,,Timber,,No,No railings,15.0,Timber/Wood,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/65422/62913__AST_EX_20220907_124415.jpeg,True,65422,337,Boardwalk < 1.2m High,2 boardwalk/bridges. Cedar plank deck. Crosses Lussier at Sayles Meadow.,62913,AST_EX_20220907_124415.jpeg,,,Timber,,No,No railings,15.0,Timber/Wood,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/81875/70329__AST_EX_20240703_100456.jpeg,True,81875,337,Boardwalk < 1.2m High,Boardwalk 150 m down natadesleen trail,70329,AST_EX_20240703_100456.jpeg,,,Timber,,No,No railings,150.0,,,Timber,,1.5,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/81875/70358__AST_EX_20240703_100447.jpeg,True,81875,337,Boardwalk < 1.2m High,Boardwalk 150 m down natadesleen trail,70358,AST_EX_20240703_100447.jpeg,,,Timber,,No,No railings,150.0,,,Timber,,1.5,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/81875/2856__AST_IM_20210627_111805.jpeg,True,81875,337,Boardwalk < 1.2m High,Boardwalk 150 m down natadesleen trail,2856,AST_IM_20210627_111805.jpeg,,,Timber,,No,No railings,150.0,,,Timber,,1.5,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/81887/2850__AST_IM_20210627_113213.jpeg,True,81887,337,Boardwalk < 1.2m High,Boardwalk 325 m from natadesleen trailhead,2850,AST_IM_20210627_113213.jpeg,,,Timber,,No,No railings,325.0,,,Timber,,1.5,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/81887/70357__AST_EX_20240703_095329.jpeg,True,81887,337,Boardwalk < 1.2m High,Boardwalk 325 m from natadesleen trailhead,70357,AST_EX_20240703_095329.jpeg,,,Timber,,No,No railings,325.0,,,Timber,,1.5,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/81889/70330__AST_EX_20240703_101216.jpeg,True,81889,337,Boardwalk < 1.2m High,Boardwalk 50m from  trailhead,70330,AST_EX_20240703_101216.jpeg,,,Timber,,Yes,No railings,100.0,,,Timber,,2.0,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/81889/2858__AST_IM_20210627_111057.jpeg,True,81889,337,Boardwalk < 1.2m High,Boardwalk 50m from  trailhead,2858,AST_IM_20210627_111057.jpeg,,,Timber,,Yes,No railings,100.0,,,Timber,,2.0,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/81889/2859__AST_IM_20210627_111025.jpeg,True,81889,337,Boardwalk < 1.2m High,Boardwalk 50m from  trailhead,2859,AST_IM_20210627_111025.jpeg,,,Timber,,Yes,No railings,100.0,,,Timber,,2.0,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/83146/6702__MI_20210716_084500.jpg,True,83146,337,Boardwalk < 1.2m High,6 feet wide 50 Meters long,6702,MI_20210716_084500.jpg,Timber,Beam,Timber,,,No railings,10.0,,,Timber,,2.0,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/83146/6697__MI_20210716_084303.jpg,True,83146,337,Boardwalk < 1.2m High,6 feet wide 50 Meters long,6697,MI_20210716_084303.jpg,Timber,Beam,Timber,,,No railings,10.0,,,Timber,,2.0,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/83146/82704__AST_EX_20250525_120025.jpeg,True,83146,337,Boardwalk < 1.2m High,6 feet wide 50 Meters long,82704,AST_EX_20250525_120025.jpeg,Timber,Beam,Timber,,,No railings,10.0,,,Timber,,2.0,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/83895/9306__MI_20210728_115516.jpg,True,83895,337,Boardwalk < 1.2m High,"Clayton conservancy, Mt gurr trail, wood boardwalk, .5m wide, 3m long, 70%, overgrown",9306,MI_20210728_115516.jpg,,,Timber,,No,No railings,3.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/83146/6700__MI_20210716_084510.jpg,True,83146,337,Boardwalk < 1.2m High,6 feet wide 50 Meters long,6700,MI_20210716_084510.jpg,Timber,Beam,Timber,,,No railings,10.0,,,Timber,,2.0,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/83916/9197__MI_20210729_100649.jpg,True,83916,337,Boardwalk < 1.2m High,"wood boardwalk, 1m wide, 3m long, under construction (Finishing Construction 2023)",9197,MI_20210729_100649.jpg,,,Timber,,No,No railings,3.0,,,Steel,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/83898/9319__MI_20210729_092057.jpg,True,83898,337,Boardwalk < 1.2m High,"Rustic wood boardwalk, .5m wide, 4m long, rotting, bending, double milled timbers",9319,MI_20210729_092057.jpg,,,Timber,,No,No railings,4.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/83458/7920__AST_IM_20210723_112048.jpeg,True,83458,337,Boardwalk < 1.2m High,,7920,AST_IM_20210723_112048.jpeg,,Beam,Timber,,,No railings,8.0,,,Timber,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/83926/9278__MI_20210729_091937.jpg,True,83926,337,Boardwalk < 1.2m High,"wood boardwalk, Wooden decking and stringers. 1m wide, 4m long, bending",9278,MI_20210729_091937.jpg,,,Timber,,No,No railings,4.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/83914/9191__MI_20210729_092710.jpg,True,83914,337,Boardwalk < 1.2m High,"Wood boardwalk, Wood decking and stringers 1m wide, 5m long, 1m high",9191,MI_20210729_092710.jpg,,,Timber,,No,No railings,5.0,,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/84819/12266__AST_EX_20210804_112410.jpeg,True,84819,337,Boardwalk < 1.2m High,Section 1 of Diana Creek trail boardwalk (starting from the upper parking lot),12266,AST_EX_20210804_112410.jpeg,,,Timber,,,No railings,,,,Timber,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/337/85078/11058__MI_20210805_093625.jpg,True,85078,337,Boardwalk < 1.2m High,"wood plank 1.5m wide, 20m long, 1m high",11058,MI_20210805_093625.jpg,,,Timber,,No,No railings,20.0,,,Timber,,1.5,True,medium (20-100m),wide (>1.5m),,
data/citywide/images/337/85171/11471__AST_IM_20210804_124101.jpeg,True,85171,337,Boardwalk < 1.2m High,Ray Farm; Specifications: 4M X 2M ; Comments: BRIDGES NEED REPLACEMENT,11471,AST_IM_20210804_124101.jpeg,Timber,Truss,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,2.0,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/85091/11331__MI_20210805_094456.jpg,True,85091,337,Boardwalk < 1.2m High,"wood plank 1.5m wide, 10m long, 1m high",11331,MI_20210805_094456.jpg,,,Timber,,No,No railings,10.0,,,Timber,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/85506/12493__MI_20210809_105100.jpg,True,85506,337,Boardwalk < 1.2m High,"bowron lake, kibbee lake portage, trail bridge, wood, truss, 1.5m, 3m, 80%",12493,MI_20210809_105100.jpg,,,Timber,,No,No railings,3.0,,,,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/85508/12494__MI_20210809_123700.jpg,True,85508,337,Boardwalk < 1.2m High,"bowron lake, Indian point portage, boardwalk, .75m, 30m, wood, 20%",12494,MI_20210809_123700.jpg,,,Timber,,No,No railings,42.0,,,Concrete,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/85525/12468__MI_20210809_110539.jpg,True,85525,337,Boardwalk < 1.2m High,"bowron lake, kibbee lake portage, trail bridge, wood, truss, 1m, 10m, 80%",12468,MI_20210809_110539.jpg,,,Timber,,No,No railings,10.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/85545/12467__MI_20210809_145205.jpg,True,85545,337,Boardwalk < 1.2m High,"bowron lake, Issac lake Portage, boardwalk, 4m, 1.5m, wood, 80%",12467,MI_20210809_145205.jpg,,,Timber,,No,No railings,4.0,,,,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/85545/86253__AST_EX_20250807_142105.jpeg,True,85545,337,Boardwalk < 1.2m High,"bowron lake, Issac lake Portage, boardwalk, 4m, 1.5m, wood, 80%",86253,AST_EX_20250807_142105.jpeg,,,Timber,,No,No railings,4.0,,,,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/85558/12495__MI_20210810_113703.jpg,True,85558,337,Boardwalk < 1.2m High,"bowron lake, Issac lake, site 18, 1.5m, 5m, wood, 80%",12495,MI_20210810_113703.jpg,,,Timber,,No,No railings,5.0,,,Timber,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/85545/86255__AST_EX_20250807_142110.jpeg,True,85545,337,Boardwalk < 1.2m High,"bowron lake, Issac lake Portage, boardwalk, 4m, 1.5m, wood, 80%",86255,AST_EX_20250807_142110.jpeg,,,Timber,,No,No railings,4.0,,,,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/85545/86266__AST_EX_20250807_142221.jpeg,True,85545,337,Boardwalk < 1.2m High,"bowron lake, Issac lake Portage, boardwalk, 4m, 1.5m, wood, 80%",86266,AST_EX_20250807_142221.jpeg,,,Timber,,No,No railings,4.0,,,,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/85558/73448__AST_EX_20240912_095341.jpeg,True,85558,337,Boardwalk < 1.2m High,"bowron lake, Issac lake, site 18, 1.5m, 5m, wood, 80%",73448,AST_EX_20240912_095341.jpeg,,,Timber,,No,No railings,5.0,,,Timber,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/87499/17657__AST_IM_20210817_135055.jpeg,True,87499,337,Boardwalk < 1.2m High,Section 5- Pressure treated lumber on plastic sills,17657,AST_IM_20210817_135055.jpeg,,,Timber,,No,No railings,20.0,,,Timber,,0.3,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/87505/17659__AST_IM_20210817_132731.jpeg,True,87505,337,Boardwalk < 1.2m High,Section 1- Pressure treated boards on plastic sills,17659,AST_IM_20210817_132731.jpeg,,,Timber,,No,No railings,30.0,,,Timber,,0.3,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/87530/17613__AST_IM_20210818_095533.jpeg,True,87530,337,Boardwalk < 1.2m High,Section 3; Pressure treated boards on log sills,17613,AST_IM_20210818_095533.jpeg,,,Timber,,No,No railings,10.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/87516/17635__AST_IM_20210817_160007.jpeg,True,87516,337,Boardwalk < 1.2m High,Section 2; pressure treated boards on log sills.,17635,AST_IM_20210817_160007.jpeg,,,Timber,,No,No railings,40.0,,,Timber,,0.3,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/87534/17642__AST_IM_20210817_154330.jpeg,True,87534,337,Boardwalk < 1.2m High,Section 1. Pressure treated lumber on log sills.,17642,AST_IM_20210817_154330.jpeg,,,Timber,,No,No railings,12.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/87537/17636__AST_IM_20210817_155827.jpeg,True,87537,337,Boardwalk < 1.2m High,Section 3. Pressure treated lumber on log sills.,17636,AST_IM_20210817_155827.jpeg,,,Timber,,No,No railings,30.0,,,Timber,,0.5,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/87561/17607__AST_IM_20210818_095829.jpeg,True,87561,337,Boardwalk < 1.2m High,Section 5; pressure treated boards on log stringers,17607,AST_IM_20210818_095829.jpeg,,,,,No,No railings,5.0,,,,,0.5,True,short (<20m),narrow (<0.9m),,
