image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/337/89581/22584__AST_IM_20210919_105654.jpeg,True,89581,337,Boardwalk < 1.2m High,Needs decking 8ft long,22584,AST_IM_20210919_105654.jpeg,Timber,Beam,Timber,,No,No railings,2.6,,,Timber,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/89582/22587__AST_IM_20210919_103923.jpeg,True,89582,337,Boardwalk < 1.2m High,Good shape needs handrail,22587,AST_IM_20210919_103923.jpeg,Timber,Beam,Timber,,No,No railings,5.8,,,Timber,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/89584/22577__AST_IM_20210919_105857.jpeg,True,89584,337,Boardwalk < 1.2m High,Good shape,22577,AST_IM_20210919_105857.jpeg,Timber,Beam,Timber,,No,No railings,2.6,,,Timber,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/89588/22569__AST_IM_20210919_110858.jpeg,True,89588,337,Boardwalk < 1.2m High,Good shape,22569,AST_IM_20210919_110858.jpeg,Timber,Beam,Timber,,No,No railings,2.9,,,Timber,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/89591/22578__AST_IM_20210919_110352.jpeg,True,89591,337,Boardwalk < 1.2m High,Good shape,22578,AST_IM_20210919_110352.jpeg,Timber,Beam,Timber,,No,No railings,2.6,,,Timber,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/89593/22573__AST_IM_20210919_110758.jpeg,True,89593,337,Boardwalk < 1.2m High,Good shape,22573,AST_IM_20210919_110758.jpeg,Timber,Beam,Timber,,No,No railings,2.7,,,Timber,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/89594/22566__AST_IM_20210919_111305.jpeg,True,89594,337,Boardwalk < 1.2m High,Good shape,22566,AST_IM_20210919_111305.jpeg,Timber,Beam,Timber,,No,No railings,2.95,,,Timber,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/89595/22568__AST_IM_20210919_110945.jpeg,True,89595,337,Boardwalk < 1.2m High,Good shape,22568,AST_IM_20210919_110945.jpeg,Timber,Beam,Timber,,No,No railings,2.9,,,Timber,,2.9,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/89598/22574__AST_IM_20210919_110448.jpeg,True,89598,337,Boardwalk < 1.2m High,Good shape,22574,AST_IM_20210919_110448.jpeg,Timber,Beam,Timber,,No,No railings,2.7,,,Timber,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/89600/22565__AST_IM_20210919_111400.jpeg,True,89600,337,Boardwalk < 1.2m High,Good shape,22565,AST_IM_20210919_111400.jpeg,Timber,Beam,Timber,,No,No railings,2.6,,,Timber,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/89601/22576__AST_IM_20210919_110058.jpeg,True,89601,337,Boardwalk < 1.2m High,Good shape,22576,AST_IM_20210919_110058.jpeg,Timber,Beam,Timber,,No,No railings,2.5,,,Timber,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/93039/29685__AST_IM_20211029_143028.jpeg,True,93039,337,Boardwalk < 1.2m High,60ft,29685,AST_IM_20211029_143028.jpeg,Timber,Beam,,,,No railings,14.0,,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/93039/29686__AST_IM_20211029_143022.jpeg,True,93039,337,Boardwalk < 1.2m High,60ft,29686,AST_IM_20211029_143022.jpeg,Timber,Beam,,,,No railings,14.0,,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/93372/30946__AST_IM_20211104_130519.jpeg,True,93372,337,Boardwalk < 1.2m High,located on west side of lake near trail to lost lake,30946,AST_IM_20211104_130519.jpeg,Timber,Beam,Timber,,,,95.0,,,Timber,,1.5,True,medium (20-100m),wide (>1.5m),,
data/citywide/images/337/93372/64674__AST_EX_20230302_125131.jpeg,True,93372,337,Boardwalk < 1.2m High,located on west side of lake near trail to lost lake,64674,AST_EX_20230302_125131.jpeg,Timber,Beam,Timber,,,,95.0,,,Timber,,1.5,True,medium (20-100m),wide (>1.5m),,
data/citywide/images/337/93372/64723__AST_EX_20230302_125739.jpeg,True,93372,337,Boardwalk < 1.2m High,located on west side of lake near trail to lost lake,64723,AST_EX_20230302_125739.jpeg,Timber,Beam,Timber,,,,95.0,,,Timber,,1.5,True,medium (20-100m),wide (>1.5m),,
data/citywide/images/337/96332/35870__IMG_7296.JPG,True,96332,337,Boardwalk < 1.2m High,Approx 100m of boardwalk at start of trail,35870,IMG_7296.JPG,,Beam,Timber,,,No railings,100.0,,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/100549/44371__AST_IM_20220603_103836.jpeg,True,100549,337,Boardwalk < 1.2m High,Boardwalk installed 2019 cedar and log construction,44371,AST_IM_20220603_103836.jpeg,Timber,Beam,Timber,,,,7.05,,,Timber,,0.9,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/100549/65059__AST_EX_20230608_094624.jpeg,True,100549,337,Boardwalk < 1.2m High,Boardwalk installed 2019 cedar and log construction,65059,AST_EX_20230608_094624.jpeg,Timber,Beam,Timber,,,,7.05,,,Timber,,0.9,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/100551/44372__AST_IM_20220603_105202.jpeg,True,100551,337,Boardwalk < 1.2m High,Cedar boards with staircase  | 3 m long,44372,AST_IM_20220603_105202.jpeg,Timber,Beam,Timber,,,No railings,5.5,,,Timber,,0.9,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/100555/44377__AST_IM_20220603_105153.jpeg,True,100555,337,Boardwalk < 1.2m High,"Multi level, multi stair case, 100m boardwalk to petroglyphs",44377,AST_IM_20220603_105153.jpeg,Timber,Beam,Timber,,,,106.7,,,Timber,,0.9,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/100555/67091__new_backs_for_benmched.jpg,True,100555,337,Boardwalk < 1.2m High,"Multi level, multi stair case, 100m boardwalk to petroglyphs",67091,new backs for benmched.jpg,Timber,Beam,Timber,,,,106.7,,,Timber,,0.9,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/100555/67092__New_stairs.jpg,True,100555,337,Boardwalk < 1.2m High,"Multi level, multi stair case, 100m boardwalk to petroglyphs",67092,New stairs.jpg,Timber,Beam,Timber,,,,106.7,,,Timber,,0.9,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/100555/67093__NOn-Slip_Just_before_viewing_area.jpg,True,100555,337,Boardwalk < 1.2m High,"Multi level, multi stair case, 100m boardwalk to petroglyphs",67093,NOn-Slip Just before viewing area.jpg,Timber,Beam,Timber,,,,106.7,,,Timber,,0.9,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/103708/48479__AST_IM_20220623_101844.jpeg,True,103708,337,Boardwalk < 1.2m High,Condition 60 2x6 boards on 4x 4 posts,48479,AST_IM_20220623_101844.jpeg,Timber,Beam,Timber,,,No railings,2.0,,,,,,True,short (<20m),,,
data/citywide/images/337/103712/48472__AST_IM_20220623_102111.jpeg,True,103712,337,Boardwalk < 1.2m High,Condition 40 19 ft boards on Posts,48472,AST_IM_20220623_102111.jpeg,Timber,Beam,Timber,,,No railings,65.0,,,,,,True,medium (20-100m),,,
data/citywide/images/337/103740/48467__AST_IM_20220623_105658.jpeg,True,103740,337,Boardwalk < 1.2m High,Ciondition 85 16 ft mixed construction,48467,AST_IM_20220623_105658.jpeg,Timber,Beam,Timber,,,No railings,5.0,,,,,,True,short (<20m),,,
data/citywide/images/337/107082/66331__AST_EX_20230925_155332.jpeg,True,107082,337,Boardwalk < 1.2m High,before junction Bridge is in good condition 80%,66331,AST_EX_20230925_155332.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/109419/88884__AST_EX_20250929_152115.jpeg,True,109419,337,Boardwalk < 1.2m High,Bridge over stream. wide 1.5m length 3 m,88884,AST_EX_20250929_152115.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,1.5,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/110992/72301__MI_20240808_111405.jpg,True,110992,337,Boardwalk < 1.2m High,2 split logs laying on ground past campground,72301,MI_20240808_111405.jpg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/111671/59800__AST_IM_20220806_121810.jpeg,True,111671,337,Boardwalk < 1.2m High,Fair 55. Bridge near 0.6x1.7,59800,AST_IM_20220806_121810.jpeg,Timber,Beam,Timber,,,No railings,8.0,,,Timber,,0.6,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/112032/87046__AST_EX_20250819_101245.jpeg,True,112032,337,Boardwalk < 1.2m High,"15m, 85%",87046,AST_EX_20250819_101245.jpeg,Timber,Beam,Timber,,,No railings,,,,Timber,,,False,,,,
data/citywide/images/337/112033/87043__AST_EX_20250819_102234.jpeg,True,112033,337,Boardwalk < 1.2m High,Boardwalk bridge. 85%,87043,AST_EX_20250819_102234.jpeg,Timber,Beam,Timber,,,No railings,,,,Timber,,,False,,,,
data/citywide/images/337/112034/87057__AST_EX_20250819_102102.jpeg,True,112034,337,Boardwalk < 1.2m High,"20m, boardwalk, 85%",87057,AST_EX_20250819_102102.jpeg,Timber,Beam,Timber,,,No railings,,,,Timber,,,False,,,,
data/citywide/images/337/112035/87045__AST_EX_20250819_101400.jpeg,True,112035,337,Boardwalk < 1.2m High,"Boardwalk, 10m, 85%",87045,AST_EX_20250819_101400.jpeg,Timber,Beam,Timber,,,No railings,,,,Timber,,,False,,,,
data/citywide/images/337/113189/61521__AST_IM_20220826_121829.jpeg,True,113189,337,Boardwalk < 1.2m High,10m for both slabs,61521,AST_IM_20220826_121829.jpeg,Timber,Beam,,,,No railings,,,,Timber,,,False,,,,
data/citywide/images/337/117012/65021__AST_IM_20220727_101831.jpeg,True,117012,337,Boardwalk < 1.2m High,,65021,AST_IM_20220727_101831.jpeg,Timber,Beam,Timber,,,,2.34,,,Timber,,1.36,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/117017/65024__AST_IM_20220727_101925.jpeg,True,117017,337,Boardwalk < 1.2m High,,65024,AST_IM_20220727_101925.jpeg,Timber,Beam,Timber,,,,7.77,,,Timber,,0.82,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/117362/65594__AST_IM_20230721_121031.jpeg,True,117362,337,Boardwalk < 1.2m High,"Boardwalk 2 delapitated, needs replacement . Walkable but hazardous. all wood.",65594,AST_IM_20230721_121031.jpeg,Timber,Beam,Timber,,,No railings,30.0,,,,,3.0,True,medium (20-100m),wide (>1.5m),,
data/citywide/images/337/117362/71513__AST_EX_20240726_142120.jpeg,True,117362,337,Boardwalk < 1.2m High,"Boardwalk 2 delapitated, needs replacement . Walkable but hazardous. all wood.",71513,AST_EX_20240726_142120.jpeg,Timber,Beam,Timber,,,No railings,30.0,,,,,3.0,True,medium (20-100m),wide (>1.5m),,
data/citywide/images/337/117362/71523__AST_EX_20240726_142252.jpeg,True,117362,337,Boardwalk < 1.2m High,"Boardwalk 2 delapitated, needs replacement . Walkable but hazardous. all wood.",71523,AST_EX_20240726_142252.jpeg,Timber,Beam,Timber,,,No railings,30.0,,,,,3.0,True,medium (20-100m),wide (>1.5m),,
data/citywide/images/337/118202/66632__AST_IM_20230928_112004.jpeg,True,118202,337,Boardwalk < 1.2m High,2nd Boardwalk from Spectrum Lake Trailhead - 25m x 30cm,66632,AST_IM_20230928_112004.jpeg,,Beam,Timber,,,No railings,25.0,,,Timber,,0.3,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/118202/66633__AST_IM_20230928_111953.jpeg,True,118202,337,Boardwalk < 1.2m High,2nd Boardwalk from Spectrum Lake Trailhead - 25m x 30cm,66633,AST_IM_20230928_111953.jpeg,,Beam,Timber,,,No railings,25.0,,,Timber,,0.3,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/118203/66629__AST_IM_20230928_112712.jpeg,True,118203,337,Boardwalk < 1.2m High,1st Boardwalk from trail head - 50m long x 30cm wide,66629,AST_IM_20230928_112712.jpeg,,Beam,Timber,,,No railings,50.0,,,Timber,,0.3,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/118203/66630__AST_IM_20230928_112650.jpeg,True,118203,337,Boardwalk < 1.2m High,1st Boardwalk from trail head - 50m long x 30cm wide,66630,AST_IM_20230928_112650.jpeg,,Beam,Timber,,,No railings,50.0,,,Timber,,0.3,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/118203/66631__AST_IM_20230928_112636.jpeg,True,118203,337,Boardwalk < 1.2m High,1st Boardwalk from trail head - 50m long x 30cm wide,66631,AST_IM_20230928_112636.jpeg,,Beam,Timber,,,No railings,50.0,,,Timber,,0.3,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/127242/87217__AST_IM_20250823_121947.jpeg,True,127242,337,Boardwalk < 1.2m High,5m long x 3ft wide,87217,AST_IM_20250823_121947.jpeg,Timber,Beam,Timber,1.0,,No railings,5.0,,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),medium (0.5-1.2m),
data/citywide/images/573/117011/65023__AST_IM_20220727_100919.jpeg,True,117011,573,Boardwalk > 1.2m High,trail bridge,65023,AST_IM_20220727_100919.jpeg,Timber,Beam,Timber,,,,8.2,,,Timber,,0.73,True,short (<10m),narrow (<0.9m),,
data/citywide/images/573/117011/65053__AST_EX_20230607_110148.jpeg,True,117011,573,Boardwalk > 1.2m High,trail bridge,65053,AST_EX_20230607_110148.jpeg,Timber,Beam,Timber,,,,8.2,,,Timber,,0.73,True,short (<10m),narrow (<0.9m),,
data/citywide/images/573/117011/65054__AST_EX_20230607_105936.jpeg,True,117011,573,Boardwalk > 1.2m High,trail bridge,65054,AST_EX_20230607_105936.jpeg,Timber,Beam,Timber,,,,8.2,,,Timber,,0.73,True,short (<10m),narrow (<0.9m),,
data/citywide/images/573/117011/65055__AST_EX_20230607_105854.jpeg,True,117011,573,Boardwalk > 1.2m High,trail bridge,65055,AST_EX_20230607_105854.jpeg,Timber,Beam,Timber,,,,8.2,,,Timber,,0.73,True,short (<10m),narrow (<0.9m),,
data/citywide/images/573/117011/65056__AST_EX_20230607_105823.jpeg,True,117011,573,Boardwalk > 1.2m High,trail bridge,65056,AST_EX_20230607_105823.jpeg,Timber,Beam,Timber,,,,8.2,,,Timber,,0.73,True,short (<10m),narrow (<0.9m),,
data/citywide/images/573/128876/91008__AST_IM_20251122_104410.jpeg,True,128876,573,Boardwalk > 1.2m High,"Has railing, two steps on the north side and a cement base",91008,AST_IM_20251122_104410.jpeg,Concrete,Truss,Timber,1.5,,1 railing,9.5,,,Timber,,1.2,True,short (<10m),standard (0.9-1.5m),high (>1.2m),
data/citywide/images/573/128878/91010__AST_IM_20251122_103839.jpeg,True,128878,573,Boardwalk > 1.2m High,"Cement posts on the ground, Has railing",91010,AST_IM_20251122_103839.jpeg,Concrete,Truss,Timber,2.0,No,,16.0,,,Timber,,1.0,True,medium (10-30m),standard (0.9-1.5m),high (>1.2m),
data/citywide/images/573/128878/91011__AST_IM_20251122_103816.jpeg,True,128878,573,Boardwalk > 1.2m High,"Cement posts on the ground, Has railing",91011,AST_IM_20251122_103816.jpeg,Concrete,Truss,Timber,2.0,No,,16.0,,,Timber,,1.0,True,medium (10-30m),standard (0.9-1.5m),high (>1.2m),
data/citywide/images/573/128878/91012__AST_IM_20251122_103756.jpeg,True,128878,573,Boardwalk > 1.2m High,"Cement posts on the ground, Has railing",91012,AST_IM_20251122_103756.jpeg,Concrete,Truss,Timber,2.0,No,,16.0,,,Timber,,1.0,True,medium (10-30m),standard (0.9-1.5m),high (>1.2m),
data/citywide/images/573/128879/91006__AST_IM_20251122_105002.jpeg,True,128879,573,Boardwalk > 1.2m High,Has railing and a cement base,91006,AST_IM_20251122_105002.jpeg,Concrete,Truss,Timber,1.5,No,,5.0,,,Timber,,2.0,True,short (<10m),wide (>1.5m),high (>1.2m),
data/citywide/images/573/128880/91007__AST_IM_20251122_104657.jpeg,True,128880,573,Boardwalk > 1.2m High,Has railing and a cement base,91007,AST_IM_20251122_104657.jpeg,Concrete,Truss,Timber,1.5,No,,14.0,,,Timber,,1.0,True,medium (10-30m),standard (0.9-1.5m),high (>1.2m),
data/citywide/images/253/46923/55347__IMG_9175.JPG,True,46923,253,Trail Bridge,Two stringer log bridge,55347,IMG_9175.JPG,,Beam,,,No,No railings,,Timber/Wood,,Timber,,1.0,,,standard (0.9-1.5m),,
data/citywide/images/253/46924/55365__DSC00003.JPG,True,46924,253,Trail Bridge,"36"" X 6"" STRINGERS 6' X 2"" X 6"" DECKING PRESSURE TREATED ;",55365,DSC00003.JPG,,Beam,Timber,,No,No railings,2.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/46925/59520__Bridge.JPG,True,46925,253,Trail Bridge,"10""X10""X22' wood stringers 2"" X 6"" X 3' wood decking",59520,Bridge.JPG,,Beam,Timber,,No,No railings,8.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/46926/55579__IMG_8936.JPG,True,46926,253,Trail Bridge,"STRINGERS 10""X10""X18FT DECKINGROUGH CUT 2X6 3FEET WIDE ;",55579,IMG_8936.JPG,,Beam,Timber,,No,No railings,6.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/46927/59886__IMG_9059.JPG,True,46927,253,Trail Bridge,"18"" square by 7m long",59886,IMG_9059.JPG,,Beam,Timber,,No,,,Timber/Wood,,Timber,,0.5,,,narrow (<0.9m),,
data/citywide/images/253/46928/59883__Silver_King_Creek_Foot_Bridge.JPG,True,46928,253,Trail Bridge,"17.5"" square beam, 23'4"" long with railing",59883,Silver King Creek Foot Bridge.JPG,,Beam,Timber,,No,,,Timber/Wood,,Timber,,0.5,,,narrow (<0.9m),,
data/citywide/images/253/46931/55371__asst_043.jpg,True,46931,253,Trail Bridge,Log bridge in Higgins Basin,55371,asst 043.jpg,,Beam,Timber,,No,,8.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/46932/59884__Water_tap_foot_bridge_behind_the_cabin.JPG,True,46932,253,Trail Bridge,Water hose bridge. 3'x12' ft,59884,Water tap foot bridge behind the cabin.JPG,,Beam,Timber,,No,No railings,5.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/47532/45533__Otter_Marsh_North.JPG,True,47532,253,Trail Bridge,Elevated footbridge over North end of Otter Marsh wetland area.,45533,Otter Marsh North.JPG,Concrete,Beam,Timber,,No,,,,,Timber,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/47532/77333__AST_EX_20241109_124957.jpeg,True,47532,253,Trail Bridge,Elevated footbridge over North end of Otter Marsh wetland area.,77333,AST_EX_20241109_124957.jpeg,Concrete,Beam,Timber,,No,,,,,Timber,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/47533/45532__Otter_Marsh_South.JPG,True,47533,253,Trail Bridge,Small footbridge at North end OF BIG BAR LAKE ON OTTER MARSH LOOP TRAIL.,45532,Otter Marsh South.JPG,Concrete,Beam,Timber,,Yes,,,,,Timber,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/47533/77335__AST_EX_20241109_131920.jpeg,True,47533,253,Trail Bridge,Small footbridge at North end OF BIG BAR LAKE ON OTTER MARSH LOOP TRAIL.,77335,AST_EX_20241109_131920.jpeg,Concrete,Beam,Timber,,Yes,,,,,Timber,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/47636/47709__AST_EX_20220618_165426.jpeg,True,47636,253,Trail Bridge,"LAKE TRAIL, BRIDGE ON CORNER; Specifications: WOOD CONSTRUCTION STAINED ; Comments: GOOD",47709,AST_EX_20220618_165426.jpeg,Timber,Beam,Timber,,No,No railings,,Timber/Wood,,Timber,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/47637/89365__AST_EX_20251010_120542.jpeg,True,47637,253,Trail Bridge,"OVER PHELIX CREEK up from original bridge, GOAT LOOKOUT TRAIL; Specifications: 2X6 PLANKS ON CEDAR LOG. 4X4 POSTS 1/2"" POLY ROPE HANDRAIL",89365,AST_EX_20251010_120542.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/47637/89367__AST_EX_20251010_120124.jpeg,True,47637,253,Trail Bridge,"OVER PHELIX CREEK up from original bridge, GOAT LOOKOUT TRAIL; Specifications: 2X6 PLANKS ON CEDAR LOG. 4X4 POSTS 1/2"" POLY ROPE HANDRAIL",89367,AST_EX_20251010_120124.jpeg,,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/48111/13824__MI_20210810_083230.jpg,True,48111,253,Trail Bridge,29 - Isaac River; Item description: ALUMINUM AND CEDAR PORTAGE BRIDGE; Comments: CASCADE BRIDGE,13824,MI_20210810_083230.jpg,Timber,Truss,Timber,,No,,,,,Timber,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/48111/73467__AST_EX_20240913_124155.jpeg,True,48111,253,Trail Bridge,29 - Isaac River; Item description: ALUMINUM AND CEDAR PORTAGE BRIDGE; Comments: CASCADE BRIDGE,73467,AST_EX_20240913_124155.jpeg,Timber,Truss,Timber,,No,,,,,Timber,,1.5,False,,wide (>1.5m),,
