image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/356/48394/29363__IMG_7169.JPG,True,48394,356,Stairs,; concrete,29363,IMG_7169.JPG,,,,,,No railings,,Concrete,,,At-Grade,,False,,,,
data/citywide/images/356/48395/30801__IMG_7257.JPG,True,48395,356,Stairs,; concrete,30801,IMG_7257.JPG,,,,,,,,Concrete,,,At-Grade,,False,,,,
data/citywide/images/356/48799/48667__AST_EX_20220622_154539.jpeg,True,48799,356,Stairs,Carp Lake- War Falls Day Use; boxsteps,48667,AST_EX_20220622_154539.jpeg,,,,,,1 railing,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/48937/47772__IMG_6936.JPG,True,48937,356,Stairs,Stairs; concrete,47772,IMG_6936.JPG,,,,,,No railings,,Concrete,,,At-Grade,,False,,,,
data/citywide/images/356/49501/49517__IMG_5813.JPG,True,49501,356,Stairs,Conkle Lake Group Campground; FROM GROUP AREA TO DAY USE AREA; concrete,49517,IMG_5813.JPG,,,,,,No railings,,Concrete,,,At-Grade,,False,,,,
data/citywide/images/356/49525/60995__AST_EX_20220823_170814.jpeg,True,49525,356,Stairs,10 steps with railing and landing at top; concrete slab at base; wood staircase,60995,AST_EX_20220823_170814.jpeg,,,,,,1 railing,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/49702/36091__AST_EX_20220216_112215.jpeg,True,49702,356,Stairs,Horseshoe Bend Groupsite; wood staircase,36091,AST_EX_20220216_112215.jpeg,,,,,,1 railing,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/49702/36346__AST_EX_20220302_111020.jpeg,True,49702,356,Stairs,Horseshoe Bend Groupsite; wood staircase,36346,AST_EX_20220302_111020.jpeg,,,,,,1 railing,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/49702/78020__AST_EX_20241210_121425.jpeg,True,49702,356,Stairs,Horseshoe Bend Groupsite; wood staircase,78020,AST_EX_20241210_121425.jpeg,,,,,,1 railing,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/49702/78044__AST_EX_20241210_121518.jpeg,True,49702,356,Stairs,Horseshoe Bend Groupsite; wood staircase,78044,AST_EX_20241210_121518.jpeg,,,,,,1 railing,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/49703/35757__AST_EX_20220210_114140.jpeg,True,49703,356,Stairs,Stoltz Pool Day Use; WOOD AND GRAVEL; ladder,35757,AST_EX_20220210_114140.jpeg,,,,,,No railings,,,,,Other,,False,,,,
data/citywide/images/356/49703/35783__AST_EX_20220210_114107.jpeg,True,49703,356,Stairs,Stoltz Pool Day Use; WOOD AND GRAVEL; ladder,35783,AST_EX_20220210_114107.jpeg,,,,,,No railings,,,,,Other,,False,,,,
data/citywide/images/356/49704/12171__AST_EX_20210809_143406.jpeg,True,49704,356,Stairs,66 Mile Trestle Day Use; boxsteps,12171,AST_EX_20210809_143406.jpeg,,,,,,No railings,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/49705/58843__AST_EX_20220811_120509.jpeg,True,49705,356,Stairs,HOLT CREEK LOOP; ladder,58843,AST_EX_20220811_120509.jpeg,,,,,,No railings,,Box Step,,,Other,,False,,,,
data/citywide/images/356/49707/57762__AST_EX_20220804_123843.jpeg,True,49707,356,Stairs,"HOLT CREEK LOOP; wood staircase, need better picture, multiple staircases",57762,AST_EX_20220804_123843.jpeg,,,,,,1 railing,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/49707/57763__AST_EX_20220804_123709.jpeg,True,49707,356,Stairs,"HOLT CREEK LOOP; wood staircase, need better picture, multiple staircases",57763,AST_EX_20220804_123709.jpeg,,,,,,1 railing,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/49707/78149__AST_EX_20241218_123519.jpeg,True,49707,356,Stairs,"HOLT CREEK LOOP; wood staircase, need better picture, multiple staircases",78149,AST_EX_20241218_123519.jpeg,,,,,,1 railing,,Timber/Wood,,,Elevated,,False,,,,
data/citywide/images/356/49710/35827__AST_EX_20220211_105001.jpeg,True,49710,356,Stairs,Marie Canyon Day Use; TIMBER STAIRS; wood staircase,35827,AST_EX_20220211_105001.jpeg,,,,,,1 railing,,Timber/Wood,,,At-Grade,,False,,,,
data/citywide/images/356/49710/78022__AST_EX_20241210_120122.jpeg,True,49710,356,Stairs,Marie Canyon Day Use; TIMBER STAIRS; wood staircase,78022,AST_EX_20241210_120122.jpeg,,,,,,1 railing,,Timber/Wood,,,At-Grade,,False,,,,
data/citywide/images/356/49711/52730__MI_20220707_140301.jpg,True,49711,356,Stairs,HOLT CREEK LOOP; boxsteps,52730,MI_20220707_140301.jpg,,,,,,1 railing,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/49711/78137__AST_EX_20241218_121758.jpeg,True,49711,356,Stairs,HOLT CREEK LOOP; boxsteps,78137,AST_EX_20241218_121758.jpeg,,,,,,1 railing,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/49711/78152__AST_EX_20241218_121742.jpeg,True,49711,356,Stairs,HOLT CREEK LOOP; boxsteps,78152,AST_EX_20241218_121742.jpeg,,,,,,1 railing,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/49711/78160__AST_EX_20241218_121723.jpeg,True,49711,356,Stairs,HOLT CREEK LOOP; boxsteps,78160,AST_EX_20241218_121723.jpeg,,,,,,1 railing,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/49711/78164__AST_EX_20241218_122015.jpeg,True,49711,356,Stairs,HOLT CREEK LOOP; boxsteps,78164,AST_EX_20241218_122015.jpeg,,,,,,1 railing,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/49711/78165__AST_EX_20241218_121823.jpeg,True,49711,356,Stairs,HOLT CREEK LOOP; boxsteps,78165,AST_EX_20241218_121823.jpeg,,,,,,1 railing,,Box Step,,,At-Grade,,False,,,,
data/citywide/images/356/49711/78166__AST_EX_20241218_122024.jpeg,True,49711,356,Stairs,HOLT CREEK LOOP; boxsteps,78166,AST_EX_20241218_122024.jpeg,,,,,,1 railing,,Box Step,,,At-Grade,,False,,,,
