image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/337/51538/1109__AST_EX_20210617_094959.jpeg,True,51538,337,Boardwalk < 1.2m High,Quinsam R. Nature Trail; Additional notes: Y;,1109,AST_EX_20210617_094959.jpeg,,,Timber,,No,No railings,29.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/51547/18709__AST_EX_20210826_112407.jpeg,True,51547,337,Boardwalk < 1.2m High,46.63m x m |,18709,AST_EX_20210826_112407.jpeg,,,,,,No railings,100.0,Timber/Wood,,,,,True,long (>100m),,,
data/citywide/images/337/51547/18707__AST_EX_20210826_112642.jpeg,True,51547,337,Boardwalk < 1.2m High,46.63m x m |,18707,AST_EX_20210826_112642.jpeg,,,,,,No railings,100.0,Timber/Wood,,,,,True,long (>100m),,,
data/citywide/images/337/51547/18711__AST_EX_20210826_112301.jpeg,True,51547,337,Boardwalk < 1.2m High,46.63m x m |,18711,AST_EX_20210826_112301.jpeg,,,,,,No railings,100.0,Timber/Wood,,,,,True,long (>100m),,,
data/citywide/images/337/51547/18710__AST_EX_20210826_112332.jpeg,True,51547,337,Boardwalk < 1.2m High,46.63m x m |,18710,AST_EX_20210826_112332.jpeg,,,,,,No railings,100.0,Timber/Wood,,,,,True,long (>100m),,,
data/citywide/images/337/51603/24212__AST_EX_20210923_125920.jpeg,True,51603,337,Boardwalk < 1.2m High,Fox Lake; Item description: Boardwalk on Fox Lake Trail;,24212,AST_EX_20210923_125920.jpeg,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/51547/18706__AST_EX_20210826_113015.jpeg,True,51547,337,Boardwalk < 1.2m High,46.63m x m |,18706,AST_EX_20210826_113015.jpeg,,,,,,No railings,100.0,Timber/Wood,,,,,True,long (>100m),,,
data/citywide/images/337/51602/24215__AST_EX_20210923_131155.jpeg,True,51602,337,Boardwalk < 1.2m High,West Elk Pass Trail; Specifications: VARIOUS LOCATIONS ; Comments: BOARDWALK WAS INTRODUCED TO LOCATIONS WHERE YEAR ROUND WATER EXISTS.,24215,AST_EX_20210923_131155.jpeg,,,Timber,,No,No railings,479.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/51603/24216__AST_EX_20210923_125846.jpeg,True,51603,337,Boardwalk < 1.2m High,Fox Lake; Item description: Boardwalk on Fox Lake Trail;,24216,AST_EX_20210923_125846.jpeg,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/51603/87633__AST_EX_20250826_101822.jpeg,True,51603,337,Boardwalk < 1.2m High,Fox Lake; Item description: Boardwalk on Fox Lake Trail;,87633,AST_EX_20250826_101822.jpeg,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/51603/24222__AST_EX_20210923_130140.jpeg,True,51603,337,Boardwalk < 1.2m High,Fox Lake; Item description: Boardwalk on Fox Lake Trail;,24222,AST_EX_20210923_130140.jpeg,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/52128/59838__AST_EX_20220810_113210.jpeg,True,52128,337,Boardwalk < 1.2m High,"Flores Island Hiking Trail; Additional notes: 2430mm span, 250mm width x 900mm high, constructed by 4 x 4 wooden stringers w/ 2x 6 decking;",59838,AST_EX_20220810_113210.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/337/51942/21399__AST_EX_20210911_124304.jpeg,True,51942,337,Boardwalk < 1.2m High,"Fillongley Campground; Additional notes: Wood edging along trails, including raised flat surface lined by stacked wood.;",21399,AST_EX_20210911_124304.jpeg,,,Timber,,No,No railings,112.0,Timber/Wood,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/52244/40594__AST_EX_20220510_133402.jpeg,True,52244,337,Boardwalk < 1.2m High,French Beach Group Site Boardwalk at Beach,40594,AST_EX_20220510_133402.jpeg,,,Timber,,No,No railings,125.0,Timber/Wood,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/52469/87886__AST_EX_20250914_165603.jpeg,True,52469,337,Boardwalk < 1.2m High,replaced with wood bridge; SPLIT LOG 4M LONG;,87886,AST_EX_20250914_165603.jpeg,,,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,,True,short (<20m),,,
data/citywide/images/337/51603/24211__AST_EX_20210923_125900.jpeg,True,51603,337,Boardwalk < 1.2m High,Fox Lake; Item description: Boardwalk on Fox Lake Trail;,24211,AST_EX_20210923_125900.jpeg,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/52245/40583__AST_EX_20220510_112627.jpeg,True,52245,337,Boardwalk < 1.2m High,Boardwalk on Path from Beach to Campground,40583,AST_EX_20220510_112627.jpeg,,,Timber,,No,No railings,15.0,Timber/Wood,,Timber,,2.0,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/53103/45605__AST_EX_20220609_114126.jpeg,True,53103,337,Boardwalk < 1.2m High,Gordon Bay Day Use; Item description: ON POINT TRAIL;,45605,AST_EX_20220609_114126.jpeg,,,Timber,,No,No railings,25.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/53556/63735__AST_EX_20221004_092847.jpeg,True,53556,337,Boardwalk < 1.2m High,"Wood; Specifications: 3 ft. wideand 82 m long. Red cedar planks are 2"" thick x 10"" x 36"".; Comments: Universal Access boardwalk to the Herman Lake viewing platform",63735,AST_EX_20221004_092847.jpeg,,,Timber,,No,No railings,82.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/52128/59833__AST_EX_20220810_113217.jpeg,True,52128,337,Boardwalk < 1.2m High,"Flores Island Hiking Trail; Additional notes: 2430mm span, 250mm width x 900mm high, constructed by 4 x 4 wooden stringers w/ 2x 6 decking;",59833,AST_EX_20220810_113217.jpeg,,,,,No,No railings,,,,,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/337/53554/85193__AST_EX_20250719_114851.jpeg,True,53554,337,Boardwalk < 1.2m High,"made of red cedar; 29 ft. long x 3 ft. wide; using 6""x6"" stringers and posts; and 6"" wide x 3"" thick x 3 ft. long planks.;",85193,AST_EX_20250719_114851.jpeg,,,,,No,No railings,5.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/53556/85593__AST_EX_20250720_155517.jpeg,True,53556,337,Boardwalk < 1.2m High,"Wood; Specifications: 3 ft. wideand 82 m long. Red cedar planks are 2"" thick x 10"" x 36"".; Comments: Universal Access boardwalk to the Herman Lake viewing platform",85593,AST_EX_20250720_155517.jpeg,,,Timber,,No,No railings,82.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/53993/61546__AST_EX_20220827_135801.jpeg,True,53993,337,Boardwalk < 1.2m High,Toad Alley north of day use;,61546,AST_EX_20220827_135801.jpeg,,,Timber,,Yes,No railings,42.0,Timber/Wood,,Timber,,1.4,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/53993/84289__Inland_boardwalk_2.png,True,53993,337,Boardwalk < 1.2m High,Toad Alley north of day use;,84289,Inland boardwalk 2.png,,,Timber,,Yes,No railings,42.0,Timber/Wood,,Timber,,1.4,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/53993/84288__Inland_boardwalk_1.png,True,53993,337,Boardwalk < 1.2m High,Toad Alley north of day use;,84288,Inland boardwalk 1.png,,,Timber,,Yes,No railings,42.0,Timber/Wood,,Timber,,1.4,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/54329/397__20210529_115258.jpg,True,54329,337,Boardwalk < 1.2m High,BOTANY LOOP board walks multiple pieces,397,20210529_115258.jpg,,,Timber,,No,No railings,94.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/54329/401__20210529_115456.jpg,True,54329,337,Boardwalk < 1.2m High,BOTANY LOOP board walks multiple pieces,401,20210529_115456.jpg,,,Timber,,No,No railings,94.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/54329/398__20210529_115406.jpg,True,54329,337,Boardwalk < 1.2m High,BOTANY LOOP board walks multiple pieces,398,20210529_115406.jpg,,,Timber,,No,No railings,94.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/54329/402__20210529_115700.jpg,True,54329,337,Boardwalk < 1.2m High,BOTANY LOOP board walks multiple pieces,402,20210529_115700.jpg,,,Timber,,No,No railings,94.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/54329/400__20210529_115448.jpg,True,54329,337,Boardwalk < 1.2m High,BOTANY LOOP board walks multiple pieces,400,20210529_115448.jpg,,,Timber,,No,No railings,94.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/54329/403__20210529_115518.jpg,True,54329,337,Boardwalk < 1.2m High,BOTANY LOOP board walks multiple pieces,403,20210529_115518.jpg,,,Timber,,No,No railings,94.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/54329/399__20210529_115422.jpg,True,54329,337,Boardwalk < 1.2m High,BOTANY LOOP board walks multiple pieces,399,20210529_115422.jpg,,,Timber,,No,No railings,94.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/54329/404__20210529_115543.jpg,True,54329,337,Boardwalk < 1.2m High,BOTANY LOOP board walks multiple pieces,404,20210529_115543.jpg,,,Timber,,No,No railings,94.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/55466/45641__AST_EX_20220609_155542.jpeg,True,55466,337,Boardwalk < 1.2m High,Kokanee Cr. Visitor Centre Sit; Item description: SPAWING CHANNEL BOARDWALK; Specifications: APPROX 5 FT. WIDE C/W HAND RAILINGS. WOOD DECK 2 X 6 SUPPORTED BY POSTS ON CONCRETE FOOTINGS. ; Comments: SEE M.P.,45641,AST_EX_20220609_155542.jpeg,,,Timber,,Yes,,334.0,Timber/Wood,,Steel,,3.0,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/54329/406__20210529_115621.jpg,True,54329,337,Boardwalk < 1.2m High,BOTANY LOOP board walks multiple pieces,406,20210529_115621.jpg,,,Timber,,No,No railings,94.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/54329/405__20210529_115604.jpg,True,54329,337,Boardwalk < 1.2m High,BOTANY LOOP board walks multiple pieces,405,20210529_115604.jpg,,,Timber,,No,No railings,94.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/55646/61616__AST_EX_20220827_131100.jpeg,True,55646,337,Boardwalk < 1.2m High,Enterprise Creek Trail; Item description: TO CORE AREA; Specifications: LOG TYPE BRIDGES #2 1 @ 12M #3 2 @ 5M #4 1 @ 3M#1 ; Comments: FAIR TO POOR,61616,AST_EX_20220827_131100.jpeg,,,Timber,,No,No railings,25.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/55648/55644__AST_EX_20220724_152740.jpeg,True,55648,337,Boardwalk < 1.2m High,Silver Spray Trail; Item description: TO SILVER SPRAY CABIN AREA; Specifications: LOG TYPE BRIDGES #3 1 @ 6M2 @ 3M EA.#1 -#2 ; Comments: FAIR TO POOR,55644,AST_EX_20220724_152740.jpeg,,,Timber,,No,No railings,12.0,Timber/Wood,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/55466/45668__AST_EX_20220609_155504.jpeg,True,55466,337,Boardwalk < 1.2m High,Kokanee Cr. Visitor Centre Sit; Item description: SPAWING CHANNEL BOARDWALK; Specifications: APPROX 5 FT. WIDE C/W HAND RAILINGS. WOOD DECK 2 X 6 SUPPORTED BY POSTS ON CONCRETE FOOTINGS. ; Comments: SEE M.P.,45668,AST_EX_20220609_155504.jpeg,,,Timber,,Yes,,334.0,Timber/Wood,,Steel,,3.0,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/55643/56124__AST_EX_20220725_113846.jpeg,True,55643,337,Boardwalk < 1.2m High,Woodbury Glacier; Item description: BOARDWALK TO WATER AND OUTHOUSE; Comments: POOR-PUBLIC SAFETY HAZARD,56124,AST_EX_20220725_113846.jpeg,,,Timber,,No,No railings,100.0,Timber/Wood,,Timber,,0.5,True,long (>100m),narrow (<0.9m),,
data/citywide/images/337/55645/56120__AST_EX_20220725_113102.jpeg,True,55645,337,Boardwalk < 1.2m High,Woodbury Creek Trail; Item description: TO WOODBURY CABIN AREA; Specifications: LOG TYPE BRIDGES #3 2 @ 8M EA. #4 3 @ 4M EA. #5 #1 -#2 ; Comments: FAIR TO POOR,56120,AST_EX_20220725_113102.jpeg,,,Timber,,No,No railings,28.0,Timber/Wood,,Timber,,0.5,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/56209/88832__AST_EX_20250928_135750.jpeg,True,56209,337,Boardwalk < 1.2m High,Twin Spruce Trail; CONFIRMED; 5 cedar boardwalks along the Twin Spruce Trail; 3 boardwalk sections between the Twin Spruces and the Emergency Access Road plus 2 boardwalk sections between the Emergency A,88832,AST_EX_20250928_135750.jpeg,,,Timber,,No,No railings,28.8,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/56344/76260__MI_20241027_115929.jpg,True,56344,337,Boardwalk < 1.2m High,Boardwalk from day use picnic tables to the hot springs - Boardwalk to change house and separate boa,76260,MI_20241027_115929.jpg,,,Timber,,No,No railings,700.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/56209/13518__AST_EX_20210812_120624.jpeg,True,56209,337,Boardwalk < 1.2m High,Twin Spruce Trail; CONFIRMED; 5 cedar boardwalks along the Twin Spruce Trail; 3 boardwalk sections between the Twin Spruces and the Emergency Access Road plus 2 boardwalk sections between the Emergency A,13518,AST_EX_20210812_120624.jpeg,,,Timber,,No,No railings,28.8,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/56209/13517__AST_EX_20210812_120655.jpeg,True,56209,337,Boardwalk < 1.2m High,Twin Spruce Trail; CONFIRMED; 5 cedar boardwalks along the Twin Spruce Trail; 3 boardwalk sections between the Twin Spruces and the Emergency Access Road plus 2 boardwalk sections between the Emergency A,13517,AST_EX_20210812_120655.jpeg,,,Timber,,No,No railings,28.8,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/56344/36__IMG_5702.JPG,True,56344,337,Boardwalk < 1.2m High,Boardwalk from day use picnic tables to the hot springs - Boardwalk to change house and separate boa,36,IMG_5702.JPG,,,Timber,,No,No railings,700.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/56344/76267__MI_20241027_115915.jpg,True,56344,337,Boardwalk < 1.2m High,Boardwalk from day use picnic tables to the hot springs - Boardwalk to change house and separate boa,76267,MI_20241027_115915.jpg,,,Timber,,No,No railings,700.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/56345/34__IMG_5633.JPG,True,56345,337,Boardwalk < 1.2m High,150 M boardwalk from toilet building to hanging gardens - includes two viewing platforms and stair sets.; BOARDWALK; 150 MT. BOARDWALK TOHANGING GARDENS ; BOARD WALK TO HANGING GARDENS IN GOOD SHAPE AS NEW IN 1990;  150 m long,34,IMG_5633.JPG,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/56345/35__IMG_5635.JPG,True,56345,337,Boardwalk < 1.2m High,150 M boardwalk from toilet building to hanging gardens - includes two viewing platforms and stair sets.; BOARDWALK; 150 MT. BOARDWALK TOHANGING GARDENS ; BOARD WALK TO HANGING GARDENS IN GOOD SHAPE AS NEW IN 1990;  150 m long,35,IMG_5635.JPG,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/56345/76274__MI_20241027_120942.jpg,True,56345,337,Boardwalk < 1.2m High,150 M boardwalk from toilet building to hanging gardens - includes two viewing platforms and stair sets.; BOARDWALK; 150 MT. BOARDWALK TOHANGING GARDENS ; BOARD WALK TO HANGING GARDENS IN GOOD SHAPE AS NEW IN 1990;  150 m long,76274,MI_20241027_120942.jpg,,,Timber,,No,No railings,150.0,Timber/Wood,,Timber,,,True,long (>100m),,,
data/citywide/images/337/56877/18255__AST_EX_20210824_114750.jpeg,True,56877,337,Boardwalk < 1.2m High,Marble River Trail; Additional notes: 30m replaced in 2017;,18255,AST_EX_20210824_114750.jpeg,,,Timber,,No,No railings,60.0,Timber/Wood,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/56779/60087__sight41.jpg,True,56779,337,Boardwalk < 1.2m High,Maquinna Trails,60087,sight41.jpg,,,Timber,,No,No railings,1000.0,Timber/Wood,,Timber,,,True,long (>100m),,,
